・000006\1868_ruby_shosetsu_soron.txt(15,6): ※［＃小書き片仮名ン、237-11］
・000320\2168_ruby_pariyori.txt(356,455): ※［＃濁点付き井、166-9］
・000320\2168_ruby_pariyori.txt(358,289): ※［＃濁点付き井、169-3］
・000320\2168_ruby_pariyori.txt(378,149): ※［＃濁点付き井、189-8］
・000320\2168_ruby_pariyori.txt(403,259): ※［＃濁点付き井、206-9］
・000320\2168_ruby_pariyori.txt(445,78): ※［＃濁点付き井、212-3］
・000320\2168_ruby_pariyori.txt(447,647): ※［＃濁点付き井、215-4］
・000320\2168_ruby_pariyori.txt(449,123): ※［＃濁点付き井、216-10］
・000320\2168_ruby_pariyori.txt(450,13): ※［＃濁点付き井、217-10］
・000320\2168_ruby_pariyori.txt(459,45): ※［＃濁点付き井、223-6］
・000320\2168_ruby_pariyori.txt(579,250): ※［＃濁点付き井、254-7］
・000320\2168_ruby_pariyori.txt(641,2861): ※［＃濁点付き井、293-4］
・000320\2168_ruby_pariyori.txt(877,380): ※［＃濁点付き井、345-5］
・000320\2168_ruby_pariyori.txt(881,90): ※［＃濁点付き井、346-7］
・000320\2168_ruby_pariyori.txt(1005,62): ※［＃濁点付き井、379-1］
・000320\2168_ruby_pariyori.txt(1005,86): ※［＃濁点付き井、379-1］
・000320\2168_ruby_pariyori.txt(1005,113): ※［＃濁点付き井、379-1］
・000320\2168_ruby_pariyori.txt(1050,3879): ※［＃濁点付き井、405-7］
・000320\2168_ruby_pariyori.txt(1092,262): ※［＃濁点付き井、427-6］
・000320\2168_ruby_pariyori.txt(1126,108): ※［＃濁点付き井、437-11］
・000320\2168_ruby_pariyori.txt(1127,372): ※［＃濁点付き井、439-2］
・000320\2168_ruby_pariyori.txt(1127,424): ※［＃濁点付き井、439-3］
・000320\2168_ruby_pariyori.txt(1128,183): ※［＃濁点付き井、439-10］
・000320\2168_ruby_pariyori.txt(1130,95): ※［＃濁点付き井、440-8］
・000320\2168_ruby_pariyori.txt(1130,137): ※［＃濁点付き井、440-8］
・000320\2168_ruby_pariyori.txt(1148,277): ※［＃濁点付き井、449-2］
・000320\2168_ruby_pariyori.txt(1149,2): ※［＃濁点付き井、449-8］
・000320\2168_ruby_pariyori.txt(1149,132): ※［＃濁点付き井、449-11］
・000320\2168_ruby_pariyori.txt(1154,58): ※［＃濁点付き井、452-13］
・000320\2168_ruby_pariyori.txt(1154,134): ※［＃濁点付き井、453-1］
・000320\2168_ruby_pariyori.txt(1156,146): ※［＃濁点付き井、454-3］
・000320\43481_ruby_manmoyuki.txt(260,305): ※［＃「金＋槿のつくり」、68-2］
・000320\43481_ruby_manmoyuki.txt(260,412): ※［＃「金＋槿のつくり」、68-5］
・000325\2187_ruby_muki.txt(15,4): ※［＃「口＋息」、16-9］
・000325\2187_ruby_muki.txt(128,58): ※［＃「口＋息」、16-9］
・000325\2187_ruby_muki.txt(202,5): ※［＃「口＋息」、22-9］
・000325\2187_ruby_muki.txt(222,9): ※［＃「口＋息」、24-4］
・000325\2187_ruby_muki.txt(564,2): ※［＃「口＋息」、50-3］
・000325\2189_ruby_mazo.txt(15,4): ※［＃「口＋息」、130-13］
・000325\2189_ruby_mazo.txt(32,2): ※［＃「口＋息」、130-13］
・000325\2189_ruby_mazo.txt(66,45): ※［＃「口＋息」、133-9］
・000325\2190_ruby_purachina_shinkei.txt(14,4): ※［＃「赤＋報のつくり」、178-5］
・000325\2190_ruby_purachina_shinkei.txt(71,33): ※［＃「赤＋報のつくり」、178-5］
・000325\43438_ruby_rinpun.txt(15,4): ※［＃「口＋息」、311-4］
・000325\43438_ruby_rinpun.txt(72,2): ※［＃「口＋息」、311-4］
・000325\43438_ruby_rinpun.txt(166,133): ※［＃小書き片仮名ン、319-2］
・000331\2387_ruby_ryojo.txt(116,12): ※［＃「※」は「！！」、第3水準1-8-75、89-15］
・000331\2413_ruby_hahaoya.txt(62,28): ※［＃「※」は「需＋頁」、第3水準1-94-6、248-19］
・000342\2391_ruby_nokosaretaru_edo.txt(232,88): ※［＃「椶」の「木」に代えて「米」、62-10］
・000342\2391_ruby_nokosaretaru_edo.txt(397,6): ※［＃小書き片仮名ン、110-2］
・000342\2391_ruby_nokosaretaru_edo.txt(600,94): ※［＃小書き片仮名ン、176-4］
・000342\2391_ruby_nokosaretaru_edo.txt(666,67): ※［＃小書き片仮名ン、198-4］
・000344\50305_ruby_02batsu.txt(13,4): ※［＃「走にょう＋兪」、117-下-18］
・000344\50305_ruby_02batsu.txt(24,61): ※［＃「走にょう＋兪」、117-下-18］
・000344\50305_ruby_02batsu.txt(52,278): ※［＃「土へん＋已」、119-中-22］
・000344\50305_ruby_02batsu.txt(65,3): ※［＃「土へん＋已」、119-中-22］
・000348\51147_txt_gokanjo_waden.txt(12,195): ※［＃「月＋（而／大）」、84-5］
・000348\51147_txt_gokanjo_waden.txt(12,322): ※［＃「土へん＋分」、84-7］
・000363\46886_ruby_eienno_otto.txt(738,80): ※［＃「纏」の「广」に代えて「厂」、180-17］
・000363\46886_ruby_eienno_otto.txt(864,485): ※［＃「纏」の「广」に代えて「厂」、211-6］
・000370\2544_ruby_hanamori.txt(15,4): ※［＃「にんべん＋充」の「儿」に代えて「冉」、147-下-8］
・000370\2544_ruby_hanamori.txt(22,195): ※［＃「にんべん＋充」の「儿」に代えて「冉」、147-下-8］
・000370\3419_ruby_inakano_sinshun.txt(68,1): ※［＃「丸の中にΣ」、意味読みとも不明、6-9］
・000370\46979_ruby_tsukubaneno_hotori.txt(44,94): ※［＃こと、164-下-12］
・000372\2587_ruby_shinajinno_bunjaku.txt(125,114): ※［＃「さんずい＋會」、読みは「かい」、483-2］
・000372\2588_ruby_shinajinno_dakyosei.txt(62,260): ※［＃「言＋委」、読みは「い」、501-11］
・000372\2588_ruby_shinajinno_dakyosei.txt(62,287): ※［＃「言＋委」、読みは「い」、501-12］
・000372\2588_ruby_shinajinno_dakyosei.txt(62,363): ※［＃「言＋委」、読みは「い」、501-13］
・000372\2612_ruby_daishino_nitto.txt(60,114): ※［＃「豈＋風」、352-14］
・000372\2612_ruby_daishino_nitto.txt(168,194): ※［＃「てへん＋樗のつくり」、読みは「ちょ」、374-14］
・000372\2612_ruby_daishino_nitto.txt(168,224): ※［＃「くさかんむり／捕」、読みは「ほ」、374-14］
・000372\2612_ruby_daishino_nitto.txt(178,67): ※［＃「走＋尓」、読みは「ちん」、376-7］
・000372\3412_ruby_shin_shikotei.txt(41,55): ※［＃「安／革」、読みは「あん」、507-12］
・000372\3412_ruby_shin_shikotei.txt(41,104): ※［＃「燮」の「又」に代えて「火」、第3水準1-87-67、507-13］
・000372\3412_ruby_shin_shikotei.txt(122,40): ※［＃「女＋繆のつくり」、読みは「ろう」、522-10］
・000372\3412_ruby_shin_shikotei.txt(122,68): ※［＃「士／毋」、読みは「あい」、522-10］
・000372\3412_ruby_shin_shikotei.txt(122,104): ※［＃「女＋繆のつくり」、読みは「ろう」、522-10］
・000372\3412_ruby_shin_shikotei.txt(122,132): ※［＃「士／毋」、読みは「あい」、522-10］
・000372\3412_ruby_shin_shikotei.txt(151,15): ※［＃「女＋繆のつくり」、読みは「ろう」、526-4］
・000372\3412_ruby_shin_shikotei.txt(151,42): ※［＃「士／毋」、読みは「あい」、526-4］
・000372\3666_ruby_toyojinno_hatsumei.txt(47,29): ※［＃「こざとへん＋亥」、読みは「がい」、156-11］
・000372\3666_ruby_toyojinno_hatsumei.txt(56,94): ※［＃「茲／瓦」、読みは「じ」、158-7］
・000372\42244_ruby_shibasenno_seinen.txt(104,214): ※［＃「戸／乙」、241-12］
・000372\42244_ruby_shibasenno_seinen.txt(117,133): ※［＃「卅」で縦棒が四本、243-8］
・000372\42244_ruby_shibasenno_seinen.txt(117,235): ※［＃「卅」で縦棒が四本、243-9］
・000372\42244_ruby_shibasenno_seinen.txt(117,274): ※［＃「卅」で縦棒が四本、243-10］
・000372\42244_ruby_shibasenno_seinen.txt(117,319): ※［＃「二／二」、243-11］
・000372\42345_ruby_kamino_rekishi.txt(35,239): ※［＃「册」の篆書（fig42345_01.png）、70-3］
・000372\42345_ruby_kamino_rekishi.txt(53,135): ※［＃「竹かんむり／沾」、71-16］
・000372\42345_ruby_kamino_rekishi.txt(55,57): ※［＃「竹かんむり／沾」、72-1］
・000372\42345_ruby_kamino_rekishi.txt(57,10): ※［＃「竹かんむり／沾」、72-2］
・000372\42345_ruby_kamino_rekishi.txt(75,103): ※［＃「革＋建」、75-4］
・000372\42345_ruby_kamino_rekishi.txt(80,286): ※［＃「革＋建」、75-16］
・000372\42345_ruby_kamino_rekishi.txt(81,68): ※［＃「革＋建」、76-1］
・000372\42345_ruby_kamino_rekishi.txt(83,3): ※［＃「革＋建」、76-4］
・000372\42345_ruby_kamino_rekishi.txt(83,39): ※［＃「革＋建」、76-4］
・000372\42345_ruby_kamino_rekishi.txt(83,115): ※［＃「革＋建」、76-5］
・000372\42345_ruby_kamino_rekishi.txt(83,176): ※［＃「革＋建」、76-6］
・000372\42345_ruby_kamino_rekishi.txt(83,291): ※［＃「革＋建」、76-8］
・000372\42345_ruby_kamino_rekishi.txt(85,123): ※［＃「革＋建」、76-11］
・000372\42345_ruby_kamino_rekishi.txt(85,178): ※［＃「革＋建」、76-12］
・000372\42345_ruby_kamino_rekishi.txt(85,215): ※［＃「革＋建」、76-13］
・000372\42345_ruby_kamino_rekishi.txt(85,278): ※［＃「革＋建」、76-14］
・000372\42345_ruby_kamino_rekishi.txt(86,81): ※［＃「革＋建」、76-15］
・000372\42345_ruby_kamino_rekishi.txt(92,30): ※［＃「革＋建」、78-8］
・000372\42345_ruby_kamino_rekishi.txt(92,170): ※［＃「革＋建」、78-10］
・000372\42345_ruby_kamino_rekishi.txt(93,25): ※［＃「革＋建」、78-14］
・000372\42345_ruby_kamino_rekishi.txt(93,293): ※［＃「革＋建」、79-1］
・000372\42345_ruby_kamino_rekishi.txt(94,268): ※［＃「革＋建」、79-7］
・000372\42345_ruby_kamino_rekishi.txt(94,509): ※［＃「革＋建」、79-11］
・000372\42345_ruby_kamino_rekishi.txt(94,590): ※［＃「革＋建」、79-13］
・000372\42345_ruby_kamino_rekishi.txt(95,26): ※［＃「革＋建」、79-14］
・000372\42345_ruby_kamino_rekishi.txt(95,105): ※［＃「革＋建」、79-15］
・000372\42345_ruby_kamino_rekishi.txt(98,72): ※［＃「革＋建」、80-5］
・000372\42345_ruby_kamino_rekishi.txt(99,77): ※［＃「さんずい＋念」、80-11］
・000372\4270_ruby_shinajinno_shokujinniku.txt(35,428): ※［＃「殿／土」、読みは「でん」、456-12］
・000372\4271_ruby_shinajin_benpatsu.txt(39,175): ※［＃「火＋單」、読みは「せん」、442-9］
・000372\4271_ruby_shinajin_benpatsu.txt(70,2): ※［＃「しめすへん＋禺」、読みは「ぐ」、445-6］
・000372\4271_ruby_shinajin_benpatsu.txt(73,94): ※［＃「ころもへん＋瞻のつくり」、読みは「せん」、445-12］
・000372\4271_ruby_shinajin_benpatsu.txt(93,59): ※［＃「言＋票」、読みは「ひょう」、447-14］
・000372\4271_ruby_shinajin_benpatsu.txt(94,381): ※［＃「てへん＋弁」、読みは「べん」、448-6］
・000372\4271_ruby_shinajin_benpatsu.txt(120,8): ※［＃「弱」の片側のみ、452-8］
・000372\4271_ruby_shinajin_benpatsu.txt(127,8): ※［＃「弱」の片側のみ、452-15］
・000372\4271_ruby_shinajin_benpatsu.txt(130,9): ※［＃「弱」の片側のみ、452-18］
・000372\44908_ruby_shinano_kodaihoritsu.txt(83,151): ※［＃「老／子」、152-6］
・000372\4706_ruby_hojukono_jiseki.txt(85,221): ※［＃「木＋呈」、129-11］
・000372\4706_ruby_hojukono_jiseki.txt(86,98): ※［＃「木＋呈」、129-14］
・000372\4706_ruby_hojukono_jiseki.txt(87,17): ※［＃「僚」の「にんべん」に変えて「けものへん」、129-16］
・000372\4706_ruby_hojukono_jiseki.txt(88,65): ※［＃「僚」の「にんべん」に変えて「けものへん」、130-7］
・000372\4706_ruby_hojukono_jiseki.txt(88,141): ※［＃「僚」の「にんべん」に変えて「けものへん」、130-8］
・000372\4706_ruby_hojukono_jiseki.txt(88,175): ※［＃「僚」の「にんべん」に変えて「けものへん」、130-8］
・000372\4706_ruby_hojukono_jiseki.txt(88,221): ※［＃「僚」の「にんべん」に変えて「けものへん」、130-8］
・000372\4706_ruby_hojukono_jiseki.txt(88,290): ※［＃「僚」の「にんべん」に変えて「けものへん」、130-9］
・000372\4706_ruby_hojukono_jiseki.txt(88,346): ※［＃「僚」の「にんべん」に変えて「けものへん」、130-9］
・000372\4706_ruby_hojukono_jiseki.txt(89,95): ※［＃「僚」の「にんべん」に変えて「けものへん」、130-13］
・000372\4706_ruby_hojukono_jiseki.txt(91,16): ※［＃「木＋呈」、131-4］
・000372\4706_ruby_hojukono_jiseki.txt(91,120): ※［＃「木＋呈」、131-6］
・000372\4706_ruby_hojukono_jiseki.txt(92,2): ※［＃「木＋呈」、131-9］
・000372\4706_ruby_hojukono_jiseki.txt(122,227): ※［＃「宀／成」、2-8-2、199-10］
・000372\4707_ruby_daishin_keikyo.txt(28,210): ※［＃「金＋志」、387-1］
・000372\4707_ruby_daishin_keikyo.txt(57,11): ※［＃「旗－其＋冉」、392-10］
・000372\4707_ruby_daishin_keikyo.txt(62,173): ※［＃「（幸＋攵）／皿」、393-15］
・000372\4707_ruby_daishin_keikyo.txt(62,193): ※［＃「厂＋至」、393-15］
・000372\4707_ruby_daishin_keikyo.txt(63,10): ※［＃「（幸＋攵）／皿」、393-16］
・000372\4707_ruby_daishin_keikyo.txt(63,30): ※［＃「厂＋至」、393-16］
・000372\4707_ruby_daishin_keikyo.txt(63,72): ※［＃「（幸＋攵）／皿」、393-16］
・000372\4707_ruby_daishin_keikyo.txt(63,92): ※［＃「厂＋至」、393-16］
・000372\4707_ruby_daishin_keikyo.txt(64,26): ※［＃「（幸＋攵）／皿」、394-1］
・000372\4707_ruby_daishin_keikyo.txt(64,45): ※［＃「厂＋至」、394-1］
・000372\4707_ruby_daishin_keikyo.txt(65,75): ※［＃「（幸＋攵）／皿」、394-4］
・000372\4707_ruby_daishin_keikyo.txt(65,94): ※［＃「厂＋至」、394-4］
・000372\4707_ruby_daishin_keikyo.txt(67,10): ※［＃「（幸＋攵）／皿」、394-7］
・000372\4707_ruby_daishin_keikyo.txt(67,29): ※［＃「厂＋至」、394-7］
・000372\4707_ruby_daishin_keikyo.txt(67,85): ※［＃「（幸＋攵）／皿」、394-7］
・000372\4707_ruby_daishin_keikyo.txt(67,104): ※［＃「厂＋至」、394-7］
・000372\4707_ruby_daishin_keikyo.txt(68,17): ※［＃「（幸＋攵）／皿」、394-12］
・000372\4707_ruby_daishin_keikyo.txt(68,37): ※［＃「厂＋至」、394-12］
・000372\4707_ruby_daishin_keikyo.txt(103,159): ※［＃「門＜旻」、404-3］
・000372\4708_ruby_toyoshijoyori_mitaru.txt(81,68): ※［＃易の陽爻、横長の矩形一つ、562-17］
・000372\4708_ruby_toyoshijoyori_mitaru.txt(81,221): ※［＃「易の陰爻、陽爻を半分にしたものを二つ横に並べた形」、563-2］
・000372\7940_ruby_roshikakokyo.txt(92,344): ※［＃「綴」の「糸」に代えて「てへん」、264-8］
・000398\4089_ruby_hashi.txt(15,11): ※［＃小書き片仮名ヱ、28-上段-1］
・000398\4089_ruby_hashi.txt(148,91): ※［＃小書き片仮名ヱ、28-上段-1］
・000416\57136_ruby_henshushitsuyori_1913_06.txt(15,4): ※［＃感嘆符三つ、29-13］
・000416\57136_ruby_henshushitsuyori_1913_06.txt(29,26): ※［＃感嘆符三つ、29-13］
・000416\57155_ruby_woren_fujinto_sono_musume.txt(15,4): ※［＃濁点付き井、47-9］
・000416\57155_ruby_woren_fujinto_sono_musume.txt(24,22): ※［＃濁点付き井、47-9］
・000416\57155_ruby_woren_fujinto_sono_musume.txt(25,4): ※［＃濁点付き井、47-10］
・000416\57155_ruby_woren_fujinto_sono_musume.txt(27,189): ※［＃濁点付き井、48-6］
・000416\57155_ruby_woren_fujinto_sono_musume.txt(28,73): ※［＃濁点付き井、48-12］
・000416\57155_ruby_woren_fujinto_sono_musume.txt(33,3): ※［＃濁点付き井、49-18］
・000416\57155_ruby_woren_fujinto_sono_musume.txt(35,3): ※［＃濁点付き井、50-5］
・000416\57155_ruby_woren_fujinto_sono_musume.txt(36,92): ※［＃濁点付き井、50-7］
・000416\57155_ruby_woren_fujinto_sono_musume.txt(37,3): ※［＃濁点付き井、50-11］
・000430\49851_ruby_kujaku_bune.txt(1374,1): ※［＃「邊」の「宀」に代えて「冖」、「儿」に代えて「八」、「自」の２画目と３画目を下に伸ばす、30-10］
・000448\46184_ruby_07sueyoshino_kaizuka.txt(16,4): ※［＃感嘆符三つ、60-3］
・000448\46184_ruby_07sueyoshino_kaizuka.txt(38,360): ※［＃感嘆符三つ、60-3］
・000448\46184_ruby_07sueyoshino_kaizuka.txt(59,13): ※［＃感嘆符三つ、63-5］
・000448\46184_ruby_07sueyoshino_kaizuka.txt(94,92): ※［＃感嘆符三つ、68-5］
・000448\46185_ruby_29oanasamano_tanken.txt(29,24): ※［＃感嘆符三つ、262-10］
・000448\46185_ruby_29oanasamano_tanken.txt(30,648): ※［＃感嘆符三つ、263-9］
・000448\46185_ruby_29oanasamano_tanken.txt(45,222): ※［＃感嘆符三つ、267-11］
・000448\46185_ruby_29oanasamano_tanken.txt(54,7): ※［＃感嘆符三つ、270-6］
・000448\46185_ruby_29oanasamano_tanken.txt(54,28): ※［＃感嘆符三つ、270-6］
・000448\46185_ruby_29oanasamano_tanken.txt(79,9): ※［＃感嘆符三つ、275-7］
・000448\46185_ruby_29oanasamano_tanken.txt(79,32): ※［＃感嘆符三つ、275-7］
・000448\46185_ruby_29oanasamano_tanken.txt(99,10): ※［＃感嘆符三つ、279-10］
・000448\46417_ruby_gessekai_basshoki.txt(15,4): ※［＃感嘆符三つ、35-上-18］
・000448\46417_ruby_gessekai_basshoki.txt(177,4): ※［＃感嘆符三つ、35-上-18］
・000448\46417_ruby_gessekai_basshoki.txt(177,24): ※［＃感嘆符三つ、35-上-18］
・000448\46417_ruby_gessekai_basshoki.txt(184,19): ※［＃感嘆符三つ、35-下-10］
・000448\46417_ruby_gessekai_basshoki.txt(184,40): ※［＃感嘆符三つ、35-下-10］
・000448\46417_ruby_gessekai_basshoki.txt(204,5): ※［＃感嘆符三つ、36-下-3］
・000448\46417_ruby_gessekai_basshoki.txt(204,25): ※［＃感嘆符三つ、36-下-3］
